Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS016157,DAI- LHE VÓS MESMO DE COMER,"Rua Arlindo Nogueira, 2531",Macaúba,64018-903,TERESINA,2211001,PI,abespa09@gmail.com,10.762.866/0001-93,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",819,350,-12.826752,-38.236106
CS017129,ESPERANÇA E LUZ PARA TODOS - POLO ABOLIÇÃO,"Avenida Dom Hélder Câmara, 7414",Abolição,20751-014,RIO DE JANEIRO,3304557,RJ,pauletetristao@yahoo.com.br,39.238.966/0001-05,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1350,250,-22.602437,-44.251056
CS015930,ESPERANÇA VIVA VOVÓ CONGA,"Rua da liberdade, 190",Nossa senhora Aparecida,39270-004,PIRAPORA,3151206,MG,casadeculturaafrogerais@gmail.com,16.525.897/0001-07,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",370,1200,-0.350268,-48.722376
CS017104,FIEL DO BEM,"Rua Manuel Guilherme dos Reis, 480",Parque Grajaú,04842-280,SÃO PAULO,3550308,SP,jeffersoncandido.31@gmail.com,44.052.950/0001-35,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",100,120,-10.860011,-48.395834
CS017247,FITNESS DA PERIFERIA,"Rua Mariano Teixeira, 121",Peixinhos,53220-100,OLINDA,2609600,PE,rozangelasilva05@gmail.com,51.769.624/0001-09,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",290,300,-16.473711,-55.982618
CS016526,FREI DANIEL DE SAMARATE,"Rua Santo Izidoro, S/N, Vila Santo Antônio do Prata, sn",Zona Rural,68725-000,IGARAPÉ-AÇU,1503200,PA,projetofreidanieldesamarate@gmail.com,04.133.788/0001-65,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",300,370,-19.417148,-42.864312
CS016303,IWAJU ERÊ - ALIMENTAÇÃO ANCESTRAL,"Av Três Irmãos, 65 Jardim Progresso, Av. Três Irmãos,65 Jardim Progresso, 59114-675 Natal-RN",Nossa Senhora da Apresentação,59114-675,NATAL,2408102,RN,futurodecrianca@outlook.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",674,383,-9.330584,-48.394173
CS017189,MÃOS SOLIDÁRIAS,"Rua Clidenor Saraiva, 989",Centro,68725-000,IGARAPÉ-AÇU,1503200,PA,cozinhamaossolidarias@gmail.com,,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",92,150,-9.440289,-35.054390
CS014639,MULTIPLICAAÇÃO,"Rua D, 30",São Benedito,29145-395,CARIACICA,3201308,ES,goncalveselis266@gmail.com,12.138.588/0001-23,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",73,30,-9.148890,-64.661403
CS017340,NOVO AMANHECER,"RUA: Paulo Maranhão, 2964",João Paulo II,68721-000,SALINÓPOLIS,1506203,PA,redecpsmcppa@gmail.com,08.921.160/0001-85,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",140,140,-2.630016,-61.417239
CS016451,OELA - COZINHA SOLIDÁRIA,"Avenida dos Ipês, 367",IPE,68909-469,MACAPÁ,1600303,AP,jessica@oela.org.br,03.470.157/0001-79,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1040,200,-20.827045,-54.922167
CS016720,PASTORAL DE RUA,"AVENIDA MINISTRO JOÃO ALBERTO, 221",BELA VISTA,78600-026,BARRA DO GARÇAS,5101803,MT,pe.cristianodias@gmail.com,43.443.549/0001-63,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",135,100,-5.440803,-35.994907
CS014925,PRA CIMA DA FOME,"Av waldemar tietz, 1662",Arthur Alvim,03589-001,SÃO PAULO,3550308,SP,institutopracimazonaleste@gmail.com,39.277.486/0001-45,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",750,600,-4.314627,-61.395671
CS015763,PRATO SAGRADO,"Rua stevam Pereira da costa nº 1889, 1889",santa luzia,69317-166,BOA VISTA,1400100,RR,ihsla.humanitaria@gmail.com,03.715.491/0001-45,"Não, a Cozinha encontra-se paralisada, sem atividade",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1532,2017,-8.631198,-68.344960
CS016011,PROJETO MANANCIAL,"Avenida Paisagista, loteamento boa vizinhança, Quadra 28 lote 19",Jereissati lll,61819-801,PACATUBA,2309706,CE,nidialira1301@gmail.com,,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",100,100,-27.608322,-48.467456
CS016234,PROJETO SOCIAL UM DIA SEM FOME,"R da paz qda 23 lotes 27/28, 27/28",Chacara Sta Luzia,71300-000,BRASÍLIA,5300108,DF,veraguedes744@gmail.com,61113390/0001 09,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",420,280,-10.796781,-37.936117
CS017044,PROJETO SPORT VIDA,"Rua Fernando Pessoa, 300",Vila Nova,91750-340,PORTO ALEGRE,4314902,RS,projetosportvida300@gmail.com,26.823.743/0001-55,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",202,120,-1.142641,-44.321885
CS016555,PROJETO SUPRIR,"Rua Mucugê, 400",Jd. Maracanã,02839-060,SÃO PAULO,3550308,SP,viver.imp@gmail.com,43.134.498/0001-98,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1050,500,-20.086431,-41.052476
CS016356,QUEBRADA ALIMENTADA,"Rua Renato Serra, 10",Jardim Julieta,02162-080,SÃO PAULO,3550308,SP,adrianasalay@gmail.com,48.948.120/0001-41,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",580,500,-12.763585,-39.077303
CS017238,REDE COZINHA FOLHINHAS VERDES,"Rua Arne Ragnar Enge, 142",Vila Iolanda II,08476-010,SÃO PAULO,3550308,SP,folhinhasverdes2021@gmail.com,21.987.617/0001-12,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",330,400,-7.747749,-63.240180
CS015482,SABOR E VIDA,"Rua Pedroso 111, VIADUTO PEDROSO",Bela Vista,01322-010,SÃO PAULO,3550308,SP,projeto@cisarte.org.br,37.830.782/0001-04,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Idosos, População LGBTQIA+, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",190,150,4.174442,-60.850507
CS015403,SABOR SOLIDÁRIO DE HELIÓPOLIS,"Rua da Mina Central Nº 37/b, Rua da Mina Central, Nº 37/b",Heliópolis,04235-460,SÃO PAULO,3550308,SP,cozinhaescola.unas@gmail.com,38.883.732/0001-40,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",620,450,-8.928666,-64.421682
CS017132,SANTO ANTÔNIO,"RUA DOM JUVENCIO DE BRITO, 1145",REMANSO,49900-000,PROPRIÁ,2805703,SE,IRANYATAIDE@YAHOO.COM.BR,16.457.665/0001-69,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Outros grupos de pessoas em situação de vulnerabilidade social",1631,300,-16.910383,-55.632601
CS017244,SEVA,"Rua Doutor Luiz Zamenhof, 137",Jardim Paraíso,02417-230,SÃO PAULO,3550308,SP,saopaulo@anandamarga.org.br,92.251.354/0004-70,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",125,150,2.607378,-59.735752
CS017149,ZÉLIA FONSECA DE OLIVEIRA,"Rua Jorge Rudge, 138",Vila Isabel,20550-220,RIO DE JANEIRO,3304557,RJ,elisangelaoffreitas@micro.ufrj.br,,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,Pessoas em situação de rua,100,150,-13.605143,-37.985892
CS017218,INSTITUTO MÁXIMOS,"Rua Wlademiro do Amaral, 225",Vila Amaral,79814-022,DOURADOS,5003702,MS,rsflavio@bol.com.br,46.250.662/0001-10,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",1050,350,-23.365040,-45.209639
CS016779,AAFV,"Av Laranja da china, 700",Jardim das Camélias,08050-305,SÃO PAULO,3550308,SP,associacaoaafv@gmail.com,47.532.283/0001-86,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Imigrantes",110,350,-7.929746,-36.143885
CS017123,COZINHA ANCESTRAL SOLIDÁRIA ILÊ INÃ,"Travessa da Igreja, 44",Sepetiba,21850-216,RIO DE JANEIRO,3304557,RJ,aguasdoamanhaprojeto@gmail.com,40.246.330/0001-86,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",600,416,-13.707052,-37.647402
CS017203,ASSOCIAÇÃO TONKIRI VOA,"Avenida Dracena, 579, 579",Jaguare,05329-000,SÃO PAULO,3550308,SP,projetos@tonkiri.org.br,43.943.781/0001-60,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes",365,330,-1.335421,-48.240750
CS017209,ASSOCIAÇÃO PROJETO JUNINHO,"RUA JOSÉ LINHARES, 26",Jordanópolis,04830-290,SÃO PAULO,3550308,SP,associacaoprojetojuninho@gmail.com,42.899.515/0001-15,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",376,351,-19.769206,-45.255901
