Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS016478,JUDO CIDADAO,"EQNM 19/21 BLOCO E LOJA 01,",CEILANDIA,72215-575,BRASÍLIA,,DF,professoreduardoceilandia@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",4 a 5 vezes por semana,Habilitada,-,0,,-15.819646,-48.0949694
CS016861,MÃE FRANCISCA DE YEMANJÁ,"RUA Q, 181",JARDIM KRAHE /  PRÓ-MORAR,94435-860,VIAMÃO,,RS,institutotravessias2020@gmail.com,07.753.608/0001-36,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",200,,-30.0884867,-51.0345232
CS017189,Mãos Solidárias,"Rua Clidenor Saraiva, 989",Centro,68725-000,IGARAPÉ-AÇU,,PA,cozinhamaossolidarias@gmail.com,08.921.160/0001-85,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",100,,-1.1247779,-47.6190294
CS015682,Missão Maria da Luz,"Rua Pio X, 250",Ipiranga,31160-390,BELO HORIZONTE,,MG,casadecuransconceicao@gmail.com,47.858.047/0001-54,"Sim, está funcionando normalmente",1 vez por semana,Não Habilitada,"Pessoas em situação de rua, A cozinha não faz triagem do público beneficiário",500,,-19.8783352,-43.9331478
CS017340,Novo Amanhecer,"RUA: Paulo Maranhão, 2964",João Paulo II,68721-000,SALINÓPOLIS,,PA,redecpsmcppa@gmail.com,08.921.160/0001-85,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",150,,-0.628107,-47.3491084
CS016451,OELA - COZINHA SOLIDÁRIA,"Avenida dos Ipês, 367",IPE,68909-469,MACAPÁ,,AP,jessica@oela.org.br,03.470.157/0001-79,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1040,,0.1018087,-51.0616115
CS016720,PASTORAL DE RUA,"AVENIDA MINISTRO JOÃO ALBERTO, 221",BELA VISTA,78600-026,BARRA DO GARÇAS,,MT,pe.cristianodias@gmail.com,43.443.549/0001-63,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",135,,-15.8937062,-52.2587299
CS014925,Pra Cima da Fome,"Av waldemar tietz, 1662",Arthur Alvim,03589-001,SÃO PAULO,,SP,institutopracimazonaleste@gmail.com,39.277.486/0001-45,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",750,,-23.5451318,-46.4879999
CS015763,PRATO SAGRADO,"Rua stevam Pereira da costa nº 1889, 1889",santa luzia,69317-166,BOA VISTA,,RR,ihsla.humanitaria@gmail.com,03.715.491/0001-45,"Não, a Cozinha encontra-se paralisada, sem atividade",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1532,,2.8113229,-60.755119
CS016011,Projeto manancial,"Avenida Paisagista, loteamento boa vizinhança, Quadra 28 lote 19",Jereissati lll,61819-801,PACATUBA,,CE,nidialira1301@gmail.com,,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",100,,-3.8898744,-38.5994822
CS017044,Projeto Sport vida,"Rua Fernando pessoa, 300",Vila nova,91750-340,PORTO ALEGRE,,RS,projetosportvida300@gmail.com,26.823.743/0001-55,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",202,,-30.126036,-51.2088341
CS016356,Quebrada Alimentada (restaurante Mocotó),"Avenida Nossa Senhora do Loreto, 1100",Vila Medeiros,02219-001,SÃO PAULO,,SP,adrianasalay@gmail.com,48.948.120/0001-41,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",53,,-23.484348,-46.5819604
CS015059,Recanto sabores da terra,"Rua: Josias de Sousa Barros, 140",Centro,48840-000,CANSANÇÃO,,BA,uapac.cans@gmail.com,63.081.806/0001-71,"Sim, está funcionando normalmente",6 a 7 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",85,,-10.6688777,-39.50104700000001
CS017238,REDE COZINHA FOLHINHAS VERDES,"AVENIDA INACIO MONTEIRO, 9957",JARDIM PEROLA II,08474-480,SÃO PAULO,,SP,folhinhasredecozinha@gmail.com,21.987.617/0001-12,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",330,,-23.5667456,-46.6583552
CS015482,Sabor e Vida,"Rua Pedroso 111, VIADUTO PEDROSO",Bela Vista,01322-010,SÃO PAULO,,SP,projeto@cisarte.org.br,37.830.782/0001-04,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Idosos, População LGBTQIA+, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",190,,-23.5668565,-46.6415811
CS015403,Sabor Solidário de Heliópolis,"Rua da Mina Central Nº 37/b, Rua da Mina Central, Nº 37/b",Heliópolis,04235-460,SÃO PAULO,,SP,cozinhaescola.unas@gmail.com,38.883.732/0001-40,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",620,,-23.6299357,-46.5879243
CS017132,Santo Antônio,"RUA DOM JUVENCIO DE BRITO, 1145",REMANSO,49900-000,PROPRI´´A,,SE,IRANYATAIDE@YAHOO.COM.BR,16.457.665/0001-69,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Outros grupos de pessoas em situação de vulnerabilidade social",1631,,-10.2173086,-36.8392267
CS017244,Seva Vrata,"Rua Aurélio da Silva, 28",Chora Menino,02462-140,SÃO PAULO,,SP,saopaulo@anandamarga.org.br,92.251.354/0004-70,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",335,,-23.473341,-46.630574
CS016275,Sopão solidário,"Rua das cangas número1 em minha casa, Rua das cangas número 1",Bela vista,78195-000,CHAPADA DOS GUIMARÃES,,MT,elissandradasilvarodrigues3@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário, Outros grupos de pessoas em situação de vulnerabilidade social",0,,-15.1260236,-55.5801757
CS016477,TEM CRIANÇA NA COZINHA,"SCE RUA 48 LOTE 420,",SÃO SEBASTIÃO,71.691-010,BRASÍLIA,,DF,crechebemmequer.rh@gmail.com,37.160.546/0001-10,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública",300,,-15.9010644,-47.7710592
CS016571,Tempererando SP,"RUA SÃO PEDRO, 53",RECANTO VERDE DO SOL,08382-110,SÃO PAULO,,SP,ANDREWROBERTMC03@GMAIL.COM,50.510.559/0001-30,Está funcionando com carga horária reduzida,1 vez por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",500,,-23.6150616,-46.4212572
CS017314,COZINHA SOLIDARIA ILE INÃ,"Travessa da Igreja, 44",SEPETIBA,21850-216,RIO DE JANEIRO,,RJ,,40.246.330/0001-86,"Não, a Cozinha encontra-se paralisada, sem atividade",Quinzenalmente,Retirada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",950,,-22.9680661,-43.6931613
CS016327,CENTRO CULTURAL YAGIRNOB,"Rua dos pissandus 228, Rua dos pissandus número 228",Jardins das palmeiras,11740-000,ITANHAÉM,,SP,edsondejagun@hotmail.com,15.732.756/0001-00,"Sim, está funcionando normalmente",Uma vez ao mês,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",560,,-24.2326515,-46.890494
CS016779,AAFV,"Av Laranja da china, 700",Jardim das Camélias,08050-305,SÃO PAULO,,SP,associacaoaafv@gmail.com,47.532.283/0001-86,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Imigrantes",110,,-23.5079232,-46.4584439
CS017203,Associação Tonkiri Voa,"Avenida Dracena, 579, 579",Jaguare,05329-000,SÃO PAULO,,SP,projetos@tonkiri.org.br,43.943.781/0001-60,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes",365,,-23.5429791,-46.7557177
CS017209,ASSOCIAÇÃO PROJETO JUNINHO,"RUA JOSÉ LINHARES, 26",Jordanópolis,04830-290,SÃO PAULO,,SP,associacaoprojetojuninho@gmail.com,42.899.515/0001-15,"Não, a Cozinha encontra-se paralisada, sem atividade",7 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",376,,-23.7319882,-46.7013837
CS015269,Aloha Comida Caseira,"Rua clarissa, 497",Jd edi,04851-070,SÃO PAULO,,SP,alohamarmitex2019@gmail.com,37.332.880/0001-03,Está funcionando com carga horária reduzida,Uma vez ao mês,Não Habilitada,A cozinha não faz triagem do público beneficiário,0,,-23.7541867,-46.6692384
CS017372,cozinha comunitaria monte celeste,"rua monte celeste, 952",planalto,59073-250,NATAL,,RN,fatimasirino1954@gmail.com,09.544.139/0001-70,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Outros grupos de pessoas em situação de vulnerabilidade social",390,,-5.8444788,-35.2613334
CS014627,Projeto Alimentar,"Rua Bombinhas, 1251",bairro dos Municípios,88337-320,BALNEÁRIO CAMBORIÚ,,SC,flaviafernandes101081@gmail.com,46.271.743/0001-05,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1062,,-27.0080625,-48.6461666
CS014684,Cozinha Solidária IRV,"Rua Soror Maria Celeste, 140",Parque São Luís,02848-070,SÃO PAULO,,SP,contato@institutorosadosventos.com.br,03.940.443/0001-50,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",290,,-23.4858199,-46.6851006
CS016447,Cozinha Solidária Adelphos,"Rua. São João Clímaco, 430",São João Clímaco,04255-000,SÃO PAULO,,SP,adephos.br@gmail.com,25.143.570/0001-61,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",85,,-23.6247511,-46.5936897
