Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS018774,ASSOCIAÇÃO COMUNITÁRIA DE UMARIZEIRO,"Loc Fazenda Umarizeiro, S/N",Umarizeiro,62750-000,ARACOIABA,2301208,CE,obas_ong@yahoo.com.br,00.961.261/0001-78,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",176,88,-5.214652,-42.626608
CS018820,LAR DA VELHICE MARIO MOTTA,"Rua Duque de Caxias, 160",Centro,97573-484,SANT'ANA DO LIVRAMENTO,4317103,RS,sianlvto@hotmail.com,96.042.197/0001-09,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,Idosos,0,460,1.757531,-61.823745
CS016874,COZINHA COMUNITÁRIA PADRE ORESTES,"RUA ISAURA MAIA, 11",SANTOS DUMONT,93113-202,SÃO LEOPOLDO,4318705,RS,michelysouza234@gmail.com,61.971.501/0001-00,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",378,350,-7.098755,-35.764230
CS018697,COMVIDA COZINHA SOLIDÁRIA,"Rua Calazans Neto, 04",Itapuã,41620-830,SALVADOR,2927408,BA,comvida@comvida-ba.org.br,07.552.266/0001-96,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",300,50,-13.888280,-37.790848
CS019019,ASSOCIAÇÃO COMUNITÁRIA PORTAL DA SERRA - ACPS,"Sítio Buenos Aires, S/N",Sítio Buenos Aires,62780-000,PALMÁCIA,2310100,CE,obas_ong@yahoo.com.br,11.197.726/0001-82,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",176,88,-27.974151,-48.866338
CS018555,INSTITUTO ALVORADA AL,"RUA CRISTINA BRAGA, 05,",VILLAGE CAMPESTRE,57073-385,MACEIÓ,2704302,AL,institutoalvoradaundcampestre@gmail.com,09.038.981/0001-30,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",210,100,-25.009929,-47.757709
CS018740,ANJOS ZONA SUL,"Rua jacy, 138",Imbiribeira,51150-750,RECIFE,2611606,PE,anjosdanoite.anjosdanoite.ong@gmail.com,,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",750,200,-1.554109,-44.993668
CS019066,COZINHA CODEBENTES,"Rua A64 Quadra A64, 254",Benedito Bentes I,57084-064,MACEIÓ,2704302,AL,codebentes-al@hotmail.com,12.955.922/0001-31,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",670,3,-6.143613,-41.584085
CS018954,CENTRO DE ASSISTENCIA SOCIAL E PROFISSIONAL TACIANO ROCHA PONTES - CASP,"Rua Luís Valente, 12",Curicaca,61601-777,CAUCAIA,2303709,CE,caspcaucaia@gmail.com,10.628.712/0001-03,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-6.329997,-34.037216
CS017741,FOME NÃO ESPERA - NUCLEO SOCIEDADE CULTURAL COMUNITARIA E BENEFICIENTE BEM-VINDA,"Avenida Frederico Dhil, 5801",Jardim Aparecida,94853-250,ALVORADA,4300604,RS,juliocolorido@gmail.com,09.074.641/0001-65,Está funcionando com carga horária reduzida,4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",747,431,-2.813757,-60.369939
CS019073,FOME NÃO ESPERA - NUCLEO UMBÚ,"Rua Pioneiro, 1359",umbu,94834-680,ALVORADA,4300604,RS,juliocolorido@gmail.com,09.074.641/0001-65,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",860,400,-23.740632,-45.680925
CS018850,ASSOCIAÇÃO DAS  MULHERES PRODUTORAS RURAIS DO ASSENTAMENTO NOSSA ESPERANÇA DE ALTOS/PI,"Lote 19 -Rua 02 – Assentamento Nossa Esperança - Número: s/n – Próximo ao povoado alegria, BR 343 no quilômetro 21 como referência -  Bairro: zona rural - CEP: 64.290-000, s/n",Zona Rural,64290-000,ALTOS,2200400,PI,ne.associacao@gmail.com,23.131.521/0001-83,"Não, a Cozinha encontra-se paralisada, sem atividade",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",3945,150,-3.384229,-37.966885
CS019076,FOME NÃO ESPERA - NUCLEO RUAM,"Rua Primavera, 131",umbu,94834-338,ALVORADA,4300604,RS,juliocolorido@gmail.com,,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1140,570,-21.667892,-39.399944
CS018873,ASSOCIAÇÃO DAS BOLEIRAS AMADORAS – ABAS,"Rua Petrolina, 151",Baixão dos Paivas,64290-000,ALTOS,2200400,PI,abasboleiras2015@hotmail.com,20.891.937/0001-01,"Não, a Cozinha encontra-se paralisada, sem atividade",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",23670,300,-25.793833,-48.687690
CS017990,VANDERSON  ROCHA DA SILVA,"Caminho do Portinho, 95",Ilha de Guaratiba,23020-170,RIO DE JANEIRO,3304557,RJ,r3.leandroaraujo@gmail.com,02.996.529/0001-32,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",220,250,-31.240992,-51.309091
CS018871,ASSOCIAÇÃO DAS MULHERES SOLIDÁRIAS DE ALTOS/PI - AMUSA,"Rua Baixão Do São José, 772",Multirão 1,64290-000,ALTOS,2200400,PI,amusa.mulheressolidarias2@gmail.com,17.995.933/0001-69,"Não, a Cozinha encontra-se paralisada, sem atividade",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",705,300,-9.342976,-35.369783
CS018936,COZINHA SOLIDÁRIA CACHORRO QUENTE SÃO FRANCISCO,"Rua Professora Otília Cruz, 415",Jardim Atlântico,88095-080,FLORIANÓPOLIS,4205407,SC,icqsfa@gmail.com,57.806.379/0001-49,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Imigrantes",390,350,-25.515253,-49.513478
CS019085,ASSOCIAÇÃO COMUNITÁRIA DOS MORADORES DE UNIAO,"Avenida Manoel Germano Filho, 57",Distrito de União,63860-000,MADALENA,2307635,CE,associacaouniao17@gmail.com,32.540.088/0001-20,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",201,100,-3.997679,-59.550742
CS015668,COZINHA COMUNITÁRIA BRASILEIRINHO,"seis de novembro, 332",Mario Quintana,91270-320,PORTO ALEGRE,4314902,RS,multiplicidade2020@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",505,300,-15.760319,-49.965459
CS015127,COZINHA DA SANTO ANTÔNIO,"Rua Miguel Olvicto do Santos, 612",Lomba do Pinheiro,91550-280,PORTO ALEGRE,4314902,RS,poul.adriano@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",560,200,-14.758650,-57.374699
CS019126,CENTRO DE AMPARO E RECUPERAÇÃO AOS MORADORES DE RUA E DEPENDENTES QUIMICOS C.AMOR ILHA,"Estrada Governador Chagas Freitas, SN",Moneró,21920-330,RIO DE JANEIRO,3304557,RJ,cristianepaiva1@gmail.com,18.186.616/0001-64,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",145,60,-15.411315,-54.997281
CS019133,COZINHA SOLIDÁRIA DA ASSOCIAÇÃO FLORIPA DO BEM,"Rua João Celestino Pacheco, 90",Trindade,88036-060,FLORIANÓPOLIS,4205407,SC,floripadobemoficial@gmail.com,40.224.042/0001-20,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1250,700,-14.542684,-46.868463
CS018883,ASSOCIACAO COMUNITARIA LUCIA HELENA,"Rua Projetada, 58",Jardim Horizonte Azul,04963-310,SÃO PAULO,3550308,SP,ascomluheong@gmail.com,23.741.841/0001-55,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",309,180,-7.847250,-35.853328
CS014653,PRATO FRATERNO,"Rua: Pio XI, 52",Centro,11900-000,REGISTRO,3542602,SP,fraternoauxilio1958@gmail.com,57.739.633/0001-33,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",114,80,-13.269677,-37.983060
CS019134,REDE COZINHA ESCOLA LUZ DO SABER,"rua gregorio bogossian, 16",conj hab sitio conceição,08473-174,SÃO PAULO,3550308,SP,associacaoluzdosaber@outlook.com,35.101.775.0001.38,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",401,500,-12.727470,-39.427303
CS019055,COZINHA PAI LUIZ DE ARUANDA,"Av 20 de Janeiro, 2180",Barra do Ceara,60331-200,FORTALEZA,2304400,CE,acpla.aruanda@gmail.com,13.764.314/0001-02,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",265,100,-8.841074,-49.117977
CS018973,RESTAURANTE PAPA FRANCISCO,"Rua Marquês de Valença, 350",Boa Viagem,51021-500,RECIFE,2611606,PE,adrianabragagnolo@uol.com.br,03.071.327/0001-42,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",400,200,-2.646925,-47.554270
CS018956,ASSOCIAÇÃO COMUNITÁRIA PIRACICABA,"Pv Piracicaba, S/N",Piracicaba,62780-000,PALMÁCIA,2310100,CE,obas_ong@yahoo.com.br,23.719.255/0001-04,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",176,88,-8.052932,-33.428927
CS018980,COZINHA SOLIDÁRIA ACOTIRENE,"Rua Aquianes, 123",Butantã,05360-120,SÃO PAULO,3550308,SP,cqacotirene@gmail.com,,"Sim, está funcionando normalmente",Uma vez ao mês,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",100,100,-4.834363,-38.007242
CS018818,COZINHA SOLIDÁRIA FAZER O BEM SEM OLHAR A QUEM,"Estrada do Morro de Paula -rua dos Almeidas Ocupação Morada do Sol, 45",Fazenda São Borja,93032-530,SÃO LEOPOLDO,4318705,RS,silvavani536@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",60,234,-2.015853,-42.894771
CS019102,COZINHA COMUNITÁRIA POR FI GA,"Estrada do Quilombo, 1015",Feitoria,93054-600,SÃO LEOPOLDO,4318705,RS,eltonluiznascimento9@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",630,210,-26.173058,-50.674864
